nrInst,nrAgencia,cdClient,nmClient,nrCpfCnpj,nrContrato,dtContrato,qtPrestacoes,vlTotal,cdProduto,dsProduto,cdCarteira,dsCarteira,nrProposta,nrPresta,tpPresta,nrSeqPre,dtVctPre,vlPresta,vlMora,vlMulta,vlOutAcr,vlIof,vlDescon,vlAtual,idSituac,idSitVen,vlMov,vlPag
1666,25,12269,CLIENTE 1040,86198981407,849954,20230303,5,39379.12,823,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,941041,6,Original,0,20240610,65231.2,16799.9,61351.42,0,0,0,143382.52,Aberta,Vencida,$300.25,$604.27
454,43,12974,CLIENTE 1041,48878545443,611014,20230605,3,65084.92,1406,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,360659,2,Original,0,20241022,34431.19,48882.16,19822.06,0,0,0,103135.41,Aberta,Vencida,$700.11,$956.14
454,43,12974,CLIENTE 1041,48878545443,611014,20230605,3,65084.92,1406,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,360659,3,Original,0,20220812,17111.61,66075.28,5209.05,0,0,0,88395.94,Aberta,Vencida,$118.98,$120.09
454,43,12974,CLIENTE 1041,48878545443,611014,20230605,3,65084.92,1406,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,360659,4,Original,0,20230626,31083.8,82676.69,38618.06,0,0,0,152378.55,Aberta,Vencida,$476.64,$55.08
22,3,99597,CLIENTE 1042,3.28719E+11,105491,20220420,1,93992.21,1784,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,692703,2,Original,0,20230203,31436.84,21844.11,18261.32,0,0,0,71542.27,Aberta,Vencida,$468.01,$484.74
1033,5,14746,CLIENTE 1043,1.13264E+11,121290,20230927,10,85000.26,403,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,822714,2,Original,0,20220314,35797.01,82823.57,71397.65,0,0,0,190018.23,Aberta,Vencida,$539.06,$990.01
1033,5,14746,CLIENTE 1043,1.13264E+11,121290,20230927,10,85000.26,403,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,822714,3,Original,0,20241227,29641.15,85976.84,65805.64,0,0,0,181423.63,Aberta,Vencida,$874.48,$626.61
1033,5,14746,CLIENTE 1043,1.13264E+11,121290,20230927,10,85000.26,403,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,822714,4,Original,0,20230911,96982.31,95814.95,50706.79,0,0,0,243504.05,Aberta,Vencida,$484.98,$818.13
1033,5,14746,CLIENTE 1043,1.13264E+11,121290,20230927,10,85000.26,403,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,822714,5,Original,0,20240603,40029.47,87394.48,77296.5,0,0,0,204720.45,Aberta,Vencida,$565.28,$611.70
1033,5,14746,CLIENTE 1043,1.13264E+11,121290,20230927,10,85000.26,403,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,822714,6,Original,0,20220525,51202.25,1804.19,66475.88,0,0,0,119482.32,Aberta,Vencida,$7.40,$799.88
1033,5,14746,CLIENTE 1043,1.13264E+11,121290,20230927,10,85000.26,403,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,822714,7,Original,0,20220813,66622.52,38317.84,50308.82,0,0,0,155249.18,Aberta,Vencida,$335.61,$410.73
1033,5,14746,CLIENTE 1043,1.13264E+11,121290,20230927,10,85000.26,403,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,822714,8,Original,0,20230117,52437.37,56429,6405.01,0,0,0,115271.38,Aberta,Vencida,$441.31,$939.78
1033,5,14746,CLIENTE 1043,1.13264E+11,121290,20230927,10,85000.26,403,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,822714,9,Original,0,20220701,62951.8,31860.23,8211.44,0,0,0,103023.47,Aberta,Vencida,$498.98,$403.33
1033,5,14746,CLIENTE 1043,1.13264E+11,121290,20230927,10,85000.26,403,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,822714,10,Original,0,20220419,62115.32,36529.89,77731.06,0,0,0,176376.27,Aberta,Vencida,$387.78,$594.98
1033,5,14746,CLIENTE 1043,1.13264E+11,121290,20230927,10,85000.26,403,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,822714,11,Original,0,20240602,1709.17,84527.96,86784.92,0,0,0,173022.05,Aberta,Vencida,$57.98,$382.06
987,21,36394,CLIENTE 1044,919843355,22847,20220105,5,68644.61,1029,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,256336,2,Original,0,20220708,23955.5,98197.31,41979.58,0,0,0,164132.39,Aberta,Vencida,$344.85,$947.75
987,21,36394,CLIENTE 1044,919843355,22847,20220105,5,68644.61,1029,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,256336,3,Original,0,20220712,34463.52,20320.89,45459.75,0,0,0,100244.16,Aberta,Vencida,$336.20,$551.57
987,21,36394,CLIENTE 1044,919843355,22847,20220105,5,68644.61,1029,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,256336,4,Original,0,20230121,14839.36,74823.79,51788.72,0,0,0,141451.87,Aberta,Vencida,$345.62,$988.96
987,21,36394,CLIENTE 1044,919843355,22847,20220105,5,68644.61,1029,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,256336,5,Original,0,20230522,25146.54,70969.31,90527.43,0,0,0,186643.28,Aberta,Vencida,$806.75,$277.49
987,21,36394,CLIENTE 1044,919843355,22847,20220105,5,68644.61,1029,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,256336,6,Original,0,20240705,60257.33,65825.62,18240.04,0,0,0,144322.99,Aberta,Vencida,$669.08,$566.39
778,43,31587,CLIENTE 1045,4.94008E+11,746031,20240704,3,83015.54,871,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,616827,2,Original,0,20240819,30524.72,59513.84,3653.39,0,0,0,93691.95,Aberta,Vencida,$387.55,$173.82
778,43,31587,CLIENTE 1045,4.94008E+11,746031,20240704,3,83015.54,871,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,616827,3,Original,0,20230902,97571.96,7483.37,23065.59,0,0,0,128120.92,Aberta,Vencida,$864.56,$182.16
778,43,31587,CLIENTE 1045,4.94008E+11,746031,20240704,3,83015.54,871,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,616827,4,Original,0,20240707,23169.89,29067.14,22604.65,0,0,0,74841.68,Aberta,Vencida,$706.48,$107.95
1488,16,42629,CLIENTE 1046,2.82901E+11,589098,20230314,2,5554.52,982,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,532416,2,Original,0,20220713,26665.11,39844.43,21108.96,0,0,0,87618.5,Aberta,Vencida,$364.16,$906.48
1488,16,42629,CLIENTE 1046,2.82901E+11,589098,20230314,2,5554.52,982,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,532416,3,Original,0,20230614,12058.41,80241.04,69723.79,0,0,0,162023.24,Aberta,Vencida,$451.12,$361.61
353,33,93677,CLIENTE 1047,3.57032E+11,743671,20220713,1,45031.59,58,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,833536,2,Original,0,20220819,55251.01,94527.99,85869.01,0,0,0,235648.01,Aberta,Vencida,$851.70,$939.81
671,22,82339,CLIENTE 1048,8.97751E+11,394175,20230520,2,27547.93,1477,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,421009,2,Original,0,20230226,87250.64,77673.64,92867.43,0,0,0,257791.71,Aberta,Vencida,$955.09,$662.74
671,22,82339,CLIENTE 1048,8.97751E+11,394175,20230520,2,27547.93,1477,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,421009,3,Original,0,20220606,84745.85,89839.21,62937.39,0,0,0,237522.45,Aberta,Vencida,$560.22,$954.66
91,14,33963,CLIENTE 1049,5.64545E+11,912307,20240326,3,9091.35,869,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,20983,2,Original,0,20240120,15144.77,98182.99,90596.37,0,0,0,203924.13,Aberta,Vencida,$201.51,$401.87
91,14,33963,CLIENTE 1049,5.64545E+11,912307,20240326,3,9091.35,869,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,20983,3,Original,0,20240202,84068.41,84721.24,78934.09,0,0,0,247723.74,Aberta,Vencida,$3.70,$649.56
91,14,33963,CLIENTE 1049,5.64545E+11,912307,20240326,3,9091.35,869,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,20983,4,Original,0,20221204,88884.05,53509.67,56519.19,0,0,0,198912.91,Aberta,Vencida,$404.67,$374.25
370,12,50206,CLIENTE 1050,8.14939E+11,751279,20241024,7,54375.79,236,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,58631,2,Original,0,20241117,51776.14,39650.65,30817.89,0,0,0,122244.68,Aberta,Vencida,$270.85,$540.66
370,12,50206,CLIENTE 1050,8.14939E+11,751279,20241024,7,54375.79,236,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,58631,3,Original,0,20230416,58006.45,8454.92,9747.14,0,0,0,76208.51,Aberta,Vencida,$320.79,$162.19
370,12,50206,CLIENTE 1050,8.14939E+11,751279,20241024,7,54375.79,236,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,58631,4,Original,0,20240222,98885.08,8548.12,32860.69,0,0,0,140293.89,Aberta,Vencida,$867.03,$244.32
370,12,50206,CLIENTE 1050,8.14939E+11,751279,20241024,7,54375.79,236,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,58631,5,Original,0,20220505,95344.18,55024.9,67230.13,0,0,0,217599.21,Aberta,Vencida,$215.29,$529.46
370,12,50206,CLIENTE 1050,8.14939E+11,751279,20241024,7,54375.79,236,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,58631,6,Original,0,20230511,95169.3,94142.7,91633.71,0,0,0,280945.71,Aberta,Vencida,$624.27,$594.52
370,12,50206,CLIENTE 1050,8.14939E+11,751279,20241024,7,54375.79,236,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,58631,7,Original,0,20240420,84484.03,22268.8,26879.47,0,0,0,133632.3,Aberta,Vencida,$262.61,$43.93
370,12,50206,CLIENTE 1050,8.14939E+11,751279,20241024,7,54375.79,236,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,58631,8,Original,0,20230422,95065.81,55792.78,8828.8,0,0,0,159687.39,Aberta,Vencida,$865.85,$273.94
1157,30,91791,CLIENTE 1051,3.54617E+11,912137,20230116,3,39866.45,1841,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,698022,2,Original,0,20220528,85547.68,3709.9,42464.04,0,0,0,131721.62,Aberta,Vencida,$381.99,$364.14
1157,30,91791,CLIENTE 1051,3.54617E+11,912137,20230116,3,39866.45,1841,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,698022,3,Original,0,20230220,55791.29,39437.98,22235.54,0,0,0,117464.81,Aberta,Vencida,$380.19,$284.89
1157,30,91791,CLIENTE 1051,3.54617E+11,912137,20230116,3,39866.45,1841,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,698022,4,Original,0,20241023,99353.24,57482.27,96360,0,0,0,253195.51,Aberta,Vencida,$113.56,$391.13
671,41,90118,CLIENTE 1052,8.51486E+11,152722,20240322,3,47447.54,862,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,721830,2,Original,0,20240321,76880.97,24094.32,44432.8,0,0,0,145408.09,Aberta,Vencida,$188.63,$599.32
671,41,90118,CLIENTE 1052,8.51486E+11,152722,20240322,3,47447.54,862,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,721830,3,Original,0,20220618,1825.31,45001.95,42188.86,0,0,0,89016.12,Aberta,Vencida,$246.52,$892.22
671,41,90118,CLIENTE 1052,8.51486E+11,152722,20240322,3,47447.54,862,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,721830,4,Original,0,20221114,29759.26,16884.41,76198.63,0,0,0,122842.3,Aberta,Vencida,$511.61,$804.17
810,19,32207,CLIENTE 1053,1.35599E+11,840176,20220226,7,12480.6,1401,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,494710,2,Original,0,20230308,77553.05,97204.62,558.59,0,0,0,175316.26,Aberta,Vencida,$473.84,$742.29
810,19,32207,CLIENTE 1053,1.35599E+11,840176,20220226,7,12480.6,1401,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,494710,3,Original,0,20220528,63102.65,86463.17,73801.49,0,0,0,223367.31,Aberta,Vencida,$172.63,$871.68
810,19,32207,CLIENTE 1053,1.35599E+11,840176,20220226,7,12480.6,1401,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,494710,4,Original,0,20220901,76378,31081.78,37451.78,0,0,0,144911.56,Aberta,Vencida,$325.92,$745.80
810,19,32207,CLIENTE 1053,1.35599E+11,840176,20220226,7,12480.6,1401,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,494710,5,Original,0,20240204,90760.93,62522.58,91730.38,0,0,0,245013.89,Aberta,Vencida,$685.85,$481.11
810,19,32207,CLIENTE 1053,1.35599E+11,840176,20220226,7,12480.6,1401,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,494710,6,Original,0,20241108,22426.7,70701.05,17198.26,0,0,0,110326.01,Aberta,Vencida,$195.34,$69.40
810,19,32207,CLIENTE 1053,1.35599E+11,840176,20220226,7,12480.6,1401,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,494710,7,Original,0,20220311,37014.87,82023.12,21307.33,0,0,0,140345.32,Aberta,Vencida,$691.82,$545.15
810,19,32207,CLIENTE 1053,1.35599E+11,840176,20220226,7,12480.6,1401,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,494710,8,Original,0,20231023,93206.99,67800.52,41889.74,0,0,0,202897.25,Aberta,Vencida,$25.98,$595.39
376,43,63840,CLIENTE 1054,6.92959E+11,715877,20240715,3,43021.05,958,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,45733,2,Original,0,20221020,47088.69,12715.96,52690.53,0,0,0,112495.18,Aberta,Vencida,$911.30,$34.48
376,43,63840,CLIENTE 1054,6.92959E+11,715877,20240715,3,43021.05,958,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,45733,3,Original,0,20240724,62239.5,46917.5,29453.5,0,0,0,138610.5,Aberta,Vencida,$561.39,$955.09
376,43,63840,CLIENTE 1054,6.92959E+11,715877,20240715,3,43021.05,958,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,45733,4,Original,0,20231202,33344.48,72158.61,75348.37,0,0,0,180851.46,Aberta,Vencida,$217.25,$70.30
275,18,71457,CLIENTE 1055,9.63913E+11,666857,20220207,9,59380.78,1048,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,857707,2,Original,0,20240712,4508.61,33163.16,93584.4,0,0,0,131256.17,Aberta,Vencida,$301.33,$429.44
275,18,71457,CLIENTE 1055,9.63913E+11,666857,20220207,9,59380.78,1048,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,857707,3,Original,0,20221110,9487.49,72000.41,75574.87,0,0,0,157062.77,Aberta,Vencida,$44.43,$929.68
275,18,71457,CLIENTE 1055,9.63913E+11,666857,20220207,9,59380.78,1048,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,857707,4,Original,0,20221019,59622.13,71776.89,71206.29,0,0,0,202605.31,Aberta,Vencida,$258.39,$616.39
275,18,71457,CLIENTE 1055,9.63913E+11,666857,20220207,9,59380.78,1048,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,857707,5,Original,0,20221215,89277.48,21729.04,86656.71,0,0,0,197663.23,Aberta,Vencida,$816.82,$767.10
275,18,71457,CLIENTE 1055,9.63913E+11,666857,20220207,9,59380.78,1048,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,857707,6,Original,0,20240409,7779.27,34822.88,38819.77,0,0,0,81421.92,Aberta,Vencida,$136.00,$790.01
275,18,71457,CLIENTE 1055,9.63913E+11,666857,20220207,9,59380.78,1048,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,857707,7,Original,0,20220813,50356.36,85554.82,84971.29,0,0,0,220882.47,Aberta,Vencida,$339.49,$156.78
275,18,71457,CLIENTE 1055,9.63913E+11,666857,20220207,9,59380.78,1048,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,857707,8,Original,0,20240224,88706.82,77846.19,63523.44,0,0,0,230076.45,Aberta,Vencida,$874.66,$824.55
275,18,71457,CLIENTE 1055,9.63913E+11,666857,20220207,9,59380.78,1048,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,857707,9,Original,0,20221121,57804.2,69958.34,91119.78,0,0,0,218882.32,Aberta,Vencida,$986.42,$603.45
275,18,71457,CLIENTE 1055,9.63913E+11,666857,20220207,9,59380.78,1048,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,857707,10,Original,0,20231210,19559.32,37968.39,18006.38,0,0,0,75534.09,Aberta,Vencida,$624.19,$264.60
1928,50,89694,CLIENTE 1056,65339093364,826689,20230216,7,22134.86,1421,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,6772,2,Original,0,20240513,74454.06,84542.06,91181.3,0,0,0,250177.42,Aberta,Vencida,$619.38,$537.00
1928,50,89694,CLIENTE 1056,65339093364,826689,20230216,7,22134.86,1421,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,6772,3,Original,0,20240813,22161.46,39429.56,34052.34,0,0,0,95643.36,Aberta,Vencida,$559.09,$473.22
1928,50,89694,CLIENTE 1056,65339093364,826689,20230216,7,22134.86,1421,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,6772,4,Original,0,20240122,25923.83,45468.78,61843.81,0,0,0,133236.42,Aberta,Vencida,$901.65,$504.58
1928,50,89694,CLIENTE 1056,65339093364,826689,20230216,7,22134.86,1421,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,6772,5,Original,0,20240403,53877.84,17180.63,63088.29,0,0,0,134146.76,Aberta,Vencida,$20.59,$759.44
1928,50,89694,CLIENTE 1056,65339093364,826689,20230216,7,22134.86,1421,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,6772,6,Original,0,20230428,40563.18,83153.41,67890.01,0,0,0,191606.6,Aberta,Vencida,$919.62,$135.38
1928,50,89694,CLIENTE 1056,65339093364,826689,20230216,7,22134.86,1421,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,6772,7,Original,0,20221126,96834.84,74904.04,56588.36,0,0,0,228327.24,Aberta,Vencida,$766.35,$146.54
1928,50,89694,CLIENTE 1056,65339093364,826689,20230216,7,22134.86,1421,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,6772,8,Original,0,20220706,25207.7,50096.34,29508.62,0,0,0,104812.66,Aberta,Vencida,$418.96,$293.36
844,46,44261,CLIENTE 1057,2.26809E+11,746425,20241026,10,47199.79,1272,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,412357,2,Original,0,20240211,98497.75,19271.19,96084.8,0,0,0,213853.74,Aberta,Vencida,$764.01,$965.23
844,46,44261,CLIENTE 1057,2.26809E+11,746425,20241026,10,47199.79,1272,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,412357,3,Original,0,20240414,71131.53,3533.91,99952.94,0,0,0,174618.38,Aberta,Vencida,$891.10,$450.60
844,46,44261,CLIENTE 1057,2.26809E+11,746425,20241026,10,47199.79,1272,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,412357,4,Original,0,20230624,70605.29,77241.51,41571.38,0,0,0,189418.18,Aberta,Vencida,$248.04,$209.79
844,46,44261,CLIENTE 1057,2.26809E+11,746425,20241026,10,47199.79,1272,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,412357,5,Original,0,20220503,29573.86,48422.36,67027.71,0,0,0,145023.93,Aberta,Vencida,$993.41,$28.08
844,46,44261,CLIENTE 1057,2.26809E+11,746425,20241026,10,47199.79,1272,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,412357,6,Original,0,20230225,56546.7,32072.44,30807.99,0,0,0,119427.13,Aberta,Vencida,$508.73,$442.70
844,46,44261,CLIENTE 1057,2.26809E+11,746425,20241026,10,47199.79,1272,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,412357,7,Original,0,20220913,30895.56,72408.71,89278.93,0,0,0,192583.2,Aberta,Vencida,$612.56,$700.29
844,46,44261,CLIENTE 1057,2.26809E+11,746425,20241026,10,47199.79,1272,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,412357,8,Original,0,20220308,71153.35,47040.66,74620.55,0,0,0,192814.56,Aberta,Vencida,$651.49,$930.94
844,46,44261,CLIENTE 1057,2.26809E+11,746425,20241026,10,47199.79,1272,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,412357,9,Original,0,20221018,42626.09,16272.14,89577.21,0,0,0,148475.44,Aberta,Vencida,$334.06,$150.77
844,46,44261,CLIENTE 1057,2.26809E+11,746425,20241026,10,47199.79,1272,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,412357,10,Original,0,20241026,63821.72,71641.59,51564.01,0,0,0,187027.32,Aberta,Vencida,$309.47,$978.01
844,46,44261,CLIENTE 1057,2.26809E+11,746425,20241026,10,47199.79,1272,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,412357,11,Original,0,20240416,91812.74,29273.93,6728.85,0,0,0,127815.52,Aberta,Vencida,$773.77,$299.14
588,10,25801,CLIENTE 1058,1.88104E+11,630149,20240519,4,91264.94,1563,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,473909,2,Original,0,20230416,1284.43,25424.62,29509.63,0,0,0,56218.68,Aberta,Vencida,$742.02,$160.80
588,10,25801,CLIENTE 1058,1.88104E+11,630149,20240519,4,91264.94,1563,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,473909,3,Original,0,20220223,12077.33,10566.21,59086.26,0,0,0,81729.8,Aberta,Vencida,$468.42,$385.48
588,10,25801,CLIENTE 1058,1.88104E+11,630149,20240519,4,91264.94,1563,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,473909,4,Original,0,20240214,49805.5,54415.27,13004.3,0,0,0,117225.07,Aberta,Vencida,$846.29,$29.91
588,10,25801,CLIENTE 1058,1.88104E+11,630149,20240519,4,91264.94,1563,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,473909,5,Original,0,20230607,82010.5,64330.39,23020.31,0,0,0,169361.2,Aberta,Vencida,$814.09,$337.95
442,39,48820,CLIENTE 1059,42768441728,25054,20230516,9,24816.68,668,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,375973,2,Original,0,20241225,53804.87,93145.46,21744.6,0,0,0,168694.93,Aberta,Vencida,$135.17,$227.27
442,39,48820,CLIENTE 1059,42768441728,25054,20230516,9,24816.68,668,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,375973,3,Original,0,20230710,48264.29,79052.24,27543.19,0,0,0,154859.72,Aberta,Vencida,$710.70,$202.53
442,39,48820,CLIENTE 1059,42768441728,25054,20230516,9,24816.68,668,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,375973,4,Original,0,20221123,95199.31,680.24,30282.47,0,0,0,126162.02,Aberta,Vencida,$335.96,$906.95
442,39,48820,CLIENTE 1059,42768441728,25054,20230516,9,24816.68,668,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,375973,5,Original,0,20230713,68044.31,68077.88,41083.57,0,0,0,177205.76,Aberta,Vencida,$481.05,$895.37
442,39,48820,CLIENTE 1059,42768441728,25054,20230516,9,24816.68,668,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,375973,6,Original,0,20230618,52242.33,18219.78,3537.78,0,0,0,73999.89,Aberta,Vencida,$31.91,$806.25
442,39,48820,CLIENTE 1059,42768441728,25054,20230516,9,24816.68,668,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,375973,7,Original,0,20221119,53682.18,66553.93,19403.63,0,0,0,139639.74,Aberta,Vencida,$505.34,$889.05
442,39,48820,CLIENTE 1059,42768441728,25054,20230516,9,24816.68,668,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,375973,8,Original,0,20240302,95589.86,84714.92,18529.76,0,0,0,198834.54,Aberta,Vencida,$652.33,$869.57
442,39,48820,CLIENTE 1059,42768441728,25054,20230516,9,24816.68,668,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,375973,9,Original,0,20240406,24380.79,886.63,18963.06,0,0,0,44230.48,Aberta,Vencida,$682.25,$74.19
442,39,48820,CLIENTE 1059,42768441728,25054,20230516,9,24816.68,668,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,375973,10,Original,0,20240221,16702.93,66246.57,36976.31,0,0,0,119925.81,Aberta,Vencida,$295.86,$459.62
1494,18,89999,CLIENTE 1060,1.49777E+11,258493,20231126,6,71329.63,114,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,405084,2,Original,0,20220622,39606.89,85763.17,99597.14,0,0,0,224967.2,Aberta,Vencida,$273.74,$968.94
1494,18,89999,CLIENTE 1060,1.49777E+11,258493,20231126,6,71329.63,114,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,405084,3,Original,0,20220218,73511.32,29202.37,30091.94,0,0,0,132805.63,Aberta,Vencida,$990.03,$878.21
1494,18,89999,CLIENTE 1060,1.49777E+11,258493,20231126,6,71329.63,114,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,405084,4,Original,0,20241228,77103.76,42483.64,39350.53,0,0,0,158937.93,Aberta,Vencida,$424.58,$856.35
1494,18,89999,CLIENTE 1060,1.49777E+11,258493,20231126,6,71329.63,114,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,405084,5,Original,0,20230426,81324.88,25294.24,95906.8,0,0,0,202525.92,Aberta,Vencida,$844.77,$824.15
